source_id,sku_id,brand,product_name,source_type,source_url,source_title,source_author,source_date,method_notes,is_official,confidence_grade,values_reported,notes
src-foodbowl-006,,超级碗 FOODBOWL,门店结构与菜单形态（2022）,third_party_analysis,https://3g.163.com/news/article/H3PMRPAV0552956F.html,明亮公司《探访轻食餐厅Foodbowl超级碗：烹饪过的热沙拉，可视化的健康数据》（2022-03-31，网易转载）,明亮Company（俞菁菁）；网易/哔哩哔哩/B站转载,2022-03-31,实地探店。关键事实：①「每种菜品旁都标注了卡路里含量，让摄入热量可视化」→ 确认逐项官方热量标注的存在；②可选「搭配好的六种超级碗」（蜜汁鸡腿/韩式泡菜鸡胸肉/番茄牛腩等，35-57元）或自主搭配（碳水化合物+蛋白质+植物纤维+配料+饮料五部分）；③线上渠道=公众号小程序+美团+饿了么，线下搭配选择多于线上；④2021年11月推出早餐线，上新美式咖啡、豆浆、燕麦早餐饮、优格酸奶；⑤店里只卖无糖饮料，有自营饮品（百香果水）与「麦子和麦」燕麦饮合作；⑥2021年4月与植物肉品牌珍肉合作咖喱肉丸；⑦客单价50-60元。,False,C,预设碗6款价格35-57元；DIY示例（黑米饭+日式豆腐+咖喱肉丸+口蘑+芥兰+坚果碎+牛油果酱+百香果水）=47元；加苹果与鸡胸肉后=67元；30天复购率约37%；每季至少3-4款新品,2022年数据，菜单命名（黑米饭/口蘑/芥兰/坚果碎）与当前（谷物饭/植物纤维6项/碎碎）已有变化 → 部分组件标记为 legacy。
src-foodbowl-007,,超级碗 FOODBOWL,门店在售品项清单（菜单存在性）,third_party_analysis,https://you.ctrip.com/food/beijing1/136334182.html,携程美食·超级碗FOODBOWL(悠唐店) 本店特色美食列表 / 携程美食·超级碗FOODBOWL(金地中心店) 本店特色美食列表 / 携程美食·超级碗FOODBOWL(盈科中心店) 本店特色美食列表,携程美食（聚合大众点评数据）,2026-09-18,三家北京门店的「本店特色美食」列表，用于确认SKU存在性与命名。该列表由用户点评聚合而成，可能含已下架项与旧命名（如盈科中心店的「超级鸡胸肉碗/超级鲷鱼碗」系列），故仅用于菜单事实，不用于营养推断。点评时间跨度2023-2026。,False,C,悠唐店: 蜜汁鸡腿超级碗/果木烟熏鸡胸超级碗/香煎三文鱼超级碗/番茄牛腩超级碗/泰辣虾仁超级碗/正大溏心蛋/牛油果酱/日式七味豆腐超级碗/零糖低卡冻柠茶/黄柿子牛肉汤/厚蛋烧/冬阴功汤鸡肉鲜蔬锅/金枪鱼温泉蛋超级碗/蜂蜜红枣茶/黄柿子牛肉鲜蔬锅/冬阴功牛肉鲜蔬锅/热烤甜椒鸡腿卷/暖香南瓜粥/三文鱼菠菜卷/冬阴功牛肉蔬菜汤 || 金地中心店: 蜜汁鸡腿超级碗/日式豆腐超级碗/番茄牛腩超级碗/柠檬鸡胸肉超级碗/牛油果酱/蔓越莓干/羽衣甘蓝/西兰花/暖暖的南瓜汤/泰式白虾超级碗/泰辣虾仁超级碗/花生碎/黑豆酱/香煎三文鱼超级碗/混合烤蔬菜/番茄莎莎/果木烟熏鸡胸超级碗/苹果莎莎/玉米片碎/墨西哥红米饭 || 盈科中心店: 超级鸡胸肉碗/超级鸡腿肉碗/超级豆腐碗/超级三文鱼碗/牛油女神酱/番茄莎莎/蔓越莓干/超级牛肉碗/超级沙拉碗/混合烤蔬菜/超级鲷鱼碗/黑豆酱/泰式白虾超级碗/迷雾紫薯燕麦奶/羽衣甘蓝/糙米饭/番茄牛腩超级碗/玉米粒/西蓝花/暖暖南瓜汤 || 人均¥37,三店列表差异反映了菜单迭代与命名变化；组件名（黑豆酱/蔓越莓干/羽衣甘蓝/混合烤蔬菜/番茄莎莎/苹果莎莎/玉米粒/糙米饭/花生碎/玉米片碎/牛油果酱）与第三方计算器组件表高度吻合，互相印证。
src-foodbowl-008,,超级碗 FOODBOWL,品牌规模与菜单线（2025）,third_party_analysis,http://www.ce.cn/xwzx/gnsz/gdxw/202508/t20250805_2431159.shtml,中国经济网/《中国企业家》《人大物理系高材生创业十年卖轻食，年入4亿》（2025-08-05）,《中国企业家》记者 李欣；中国经济网转载,2025-08-05,创始人高松专访。用于品牌事实与菜单线确认：「在超级碗的点单页上，既能点到香煎三文鱼、金枪鱼这些传统轻食，亦有番茄牛腩、菜饭、七味豆腐、鲜蔬锅等看似『离经叛道』的中式菜品」。,False,B,2015年创立于北京；门店扩展至成都/上海/深圳/杭州；截至2025年8月直营门店超100家；单店日均营业额超1万元；年营收超4亿元；完成3轮融资（2021.12天使/2023.10 A轮近亿元，启承资本参与A轮）；价格带37-40元；预计2025年底门店达150家；深圳/杭州开始联营；品牌定位语「中国风味，热烹轻食」；经典产品「日式七味豆腐」用鸡蛋豆腐，先煎→裹粉→挂汁→慢炖,权威媒体来源，品牌级事实的主依据。
src-foodbowl-009,,超级碗 FOODBOWL,产品线与热量标注确认（2025）,third_party_analysis,https://www.sohu.com/a/904263156_286549,Foodaily/GOOODS《从Wagas到超级碗，「健康版盖浇饭」正掀起健康饮食新浪潮》（2025-06-14）,GOOODS；Foodaily每日食品/搜狐转载,2025-06-14,行业分析文章，含 FOODBOWL 热量标注实拍图说明「Foodbowl超级碗的热量标注」。,False,C,超级碗研发了汤饭、菜饭、卷类等产品，并在产品上标注热量；价格区间35-45元（对比 Wagas 75-85元/碗）；碳水+蛋白质+膳食纤维结构借鉴 Chipotle；用户购买动机多为「吃得健康、营养」而非减重,确认「卷类」为独立菜单线（本文件 menu_category=卷类）与官方热量标注这一事实。
src-foodbowl-010,,超级碗 FOODBOWL,鲜蔬锅上新与工艺（2025-11）,third_party_analysis,https://www.biwuke.com/211/zixuninfo/6.html,闵行凯德龙之梦《FOODBOWL超级碗｜番茄鲜蔬锅，汤也放心喝～》（2025-11-23，商场官方通稿）,闵行凯德龙之梦租赁部（商场官方通稿，内容源自超级碗品牌小报）,2025-11-23,商场通稿转载品牌方新品文案，用于确认「新疆番茄鲜蔬锅」为2025年上新（接替2024年内蒙古五原黄柿子溯源款），及小程序渠道存在。,False,C,新疆日光番茄（日照>3000小时、180天生长期）；采摘到加工6小时内完成、低温浓缩保留89%番茄红素；配菜=低脂高蛋白鸡胸及牛肉片+8种新鲜食材+美玉子溏心蛋；减油减盐、天然果胶成汤、无额外增味剂；下单渠道=超级碗小程序（尝鲜券立减5元）；2025年为「溯源计划」第二年（2024=内蒙古黄柿子）,证实小程序为主要线上点单渠道（需微信登录，本次无法直接抓取菜单）。
src-foodbowl-011,,超级碗 FOODBOWL,品牌沿革与主要菜品,third_party_analysis,https://www.baike.com/wikiid/7534644250094239782,快懂百科·FOODBOWL 词条,快懂百科,2026-09-18,百科词条，用于交叉验证品牌事实与菜品线。,False,C,2015年北京创办；创始人高松；隶属北京麦和餐饮管理有限公司；2016年6月首店（北京CBD环球金融中心）；2021年12月天使轮；2023年10月A轮近亿元；截至2025年8月直营门店超100家，覆盖北京/成都/上海/深圳/杭州，单店日均营业额超1万元，年营收超4亿元；主要菜品：冬阴功、黄柿子牛肉鲜蔬锅、黄柿子鸡肉鲜锅,与《中国企业家》报道一致。
src-foodbowl-012,,超级碗 FOODBOWL,「400-600大卡」笼统宣称与组合估算（AIGC）,semantic_estimate,https://www.sina.cn/news/article/comos_nisaieu9623686.html,新浪新闻(街巷巡游记/AIGC)《减脂期轻食餐厅怎么选？超级碗实测：400-600大卡》（2026-09-17）,街巷巡游记（新浪新闻聚合，页面标注「本文由AI生成」）,2026-09-17,AIGC 稿件，无称重、无实测、无计算方法。文中「数据来源：超级碗官方营养信息及用户实测汇总」未给出可核查链接。仅用于记录 merchant_claim 与 UGC 口径，不作为任何营养数值来源。,False,D,宣称：一份常规碗400-600大卡；组合估算「荞麦面+鸡胸+油醋汁≈420」「糙米饭+虾仁+柠檬汁≈480」「糙米饭+牛腩+芝麻酱≈580」；标准搭配（蔬菜+蛋白100-150g+半份主食80-100g糙米饭+油醋汁）≈450大卡、蛋白约25g、纤维约8g；单价30-40元；热食占比>95%；一份提供25-30g蛋白质,D级。同题另有 https://k.sina.com.cn/article_7879777059_1d5abdb2306801qpb4.html 与 https://www.sina.cn/gc/article/nisaiep4443387.html（探店新声，同为AIGC）内容高度雷同，属同源洗稿，不重复计入。
src-foodbowl-013,,超级碗 FOODBOWL,酱料热量对照（AIGC，通用非品牌专属）,semantic_estimate,https://www.sina.cn/news/article/comos_nirnxpu7088979.html,新浪新闻(街巷小札/AIGC)《轻食沙拉外卖推荐：减脂餐的3个避坑法则+FAQ》,街巷小札（页面标注AI生成；引用博主@果冻肥波、@小九Cindy_）,2026-09-12,AIGC 稿，酱料表为通用30g口径，非超级碗品牌专属份量。仅用于交叉检验焙煎芝麻酱/凯撒酱的量级，未作为品牌组件数值来源。,False,D,30g口径：千岛酱200大卡(脂18/糖6) / 凯撒酱190(脂17/糖4) / 焙煎芝麻酱210(脂19/糖5) / 油醋汁80(脂7/糖2)；称超级碗「部分菜品钠含量偏高」；推荐「番茄炖牛腩糙米饭，蛋白质约25g」,与第三方计算器的超级碗酱料值（焙煎芝麻酱86、主厨凯撒酱138、融合油醋汁14）在30g口径下相差约144%/38%/471% → 份量口径不同是主因，已记入 sauce 组件的 uncertainty_note。
src-foodbowl-014,,超级碗 FOODBOWL,微博用户实测转述（蜜汁鸡腿肉碗）,xiaohongshu_claim,https://www.sina.cn/gc/article/niqyeui0587282.html,新浪新闻(AIGC)《三明治超赞的轻食店有哪些?》（转述微博用户实测：蜜汁鸡腿肉碗约500大卡）,新浪新闻(AIGC)转述微博用户 @四个圆儿、@干饭大王野原新之助,2026-09-18,UGC 体感描述，无称重、无拆解、无照片份量依据 → 非 B 级实测。,False,D,foodbowl超级碗蜜汁鸡腿肉碗「约500大卡」，附赠无糖柠檬茶；用户描述「烤制工艺有烧烤感，番茄西葫芦清爽」,与官网标称550Kcal相差约10%，已记入该SKU conflicting_sources。
src-foodbowl-015,,超级碗 FOODBOWL,投资机构资料页产品描述（命名与实测菜单不符）,semantic_estimate,https://www.innohere.com/ir/104430/product.html,innoHere英诺嘿呀·Foodbowl超级碗 产品介绍（投资机构资料页，非菜单原文）,innoHere英诺嘿呀（企业资料库）,2026-09-18,该页「产品介绍」列出藜麦豆腐碗/炙烤鸡胸肉碗/超级牛肉碗/超级三文鱼碗四款，附蛋白/纤维/热量，但配料描述（紫甘蓝、芥末芝麻酱、香菜酸奶酱、柠檬油醋酱、黑米基底）与实际菜单组件命名（羽衣甘蓝、焙煎芝麻酱、青瓜莳萝酸奶酱、橄榄油黑醋汁、6种谷物饭）不匹配，判定为投资资料库的AI/编辑改写文本，非菜单原文。,False,D,藜麦豆腐碗≈400卡/蛋白20g/纤维9g；炙烤鸡胸肉碗≈450卡/蛋白28g/纤维7g；超级牛肉碗≈480卡/蛋白30g/纤维10g；超级三文鱼碗<500卡/蛋白25g/纤维8g || 公司：北京麦和餐饮管理有限公司，成立2015-09-09，法定代表人高松，官网 http://www.foodbowl.cn/,仅用于公司主体信息核对与「碗类约400-500卡」量级参考（merchant_claim口径），未作为任何SKU或组件的数值来源。四款命名与携程盈科中心店的「超级鸡胸肉碗/超级豆腐碗/超级牛肉碗/超级三文鱼碗」部分对应，疑为早期菜单命名。
src-foodbowl-016,,超级碗 FOODBOWL,外卖平台逐项在售菜单与价格（未取得）,meituan_menu,,美团外卖 / 饿了么 / 微信小程序「超级碗」 / 小红书 / 大众点评 —— 均需App或登录会话，未绕过,,2026-09-18,美团外卖 waimai.meituan.com 搜索「超级碗」被重定向至 App 下载页；饿了么 h5.ele.me 搜索页需 JS+登录会话；微信小程序「超级碗」需微信登录（官方主渠道，逐项标注重量与卡路里的完整菜单在此）；小红书搜索页需登录；大众点评需登录且反爬。以上均未绕过、未使用任何会话注入手段。,False,D,,BLOCKED。这是本品牌最大的数据缺口：官方逐项「重量+卡路里(+可能含宏量)」标注完整存在于小程序点单页与门店菜单牌，但无法在无登录会话下抓取。建议后续用门店实拍或授权小程序截图补全 A 级数据。
src-kfc-cn-0001,kfc-cn-xiang-la-ji-tui-bao,肯德基,香辣鸡腿堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/香辣鸡腿堡/1个,香辣鸡腿堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1个; energy=513 kcal; fat=26.3g; carbs=44.4g; protein=23.9g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
src-kfc-cn-0002,kfc-cn-jin-cui-ji-tui-bao,肯德基,劲脆鸡腿堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/劲脆鸡腿堡/1个,劲脆鸡腿堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1个; energy=533 kcal; fat=28.3g; carbs=43.8g; protein=24.9g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
src-kfc-cn-0003,kfc-cn-xin-orlean-kao-ji-tui-bao,肯德基,新奥尔良烤鸡腿堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/新奥尔良烤鸡腿堡/1个,新奥尔良烤鸡腿堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1个; energy=405 kcal; fat=16.3g; carbs=37.8g; protein=25.6g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
src-kfc-cn-0004,kfc-cn-orlean-jin-cui-kao-ji-tui-bao,肯德基,奥尔良劲脆烤鸡腿堡,official_menu,https://bk.taobao.com/k/xishikuaican_10241/,西式快餐百科索引（逐字引用肯德基 App『套餐类型』字段）+ 5iKFC 2026-09 券档 + 成都本地宝疯四页,淘宝百科/5iKFC/成都本地宝（转引肯德基官方促销与 App 套餐字段）,2026-09-17,,False,D,无营养数值，仅菜单事实：品名/分类/套餐组成,菜单事实来源，非营养来源。官方 order.kfc.com.cn API 需签名+登录，未绕过。
src-kfc-cn-0005,kfc-cn-zizi-yes-kao-ji-tui-bao,肯德基,滋滋YES烤鸡腿堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/滋滋YES烤鸡腿堡/1份,滋滋YES烤鸡腿堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1份(162克); energy=377 kcal; fat=20.0g; carbs=29.0g; protein=21.0g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
src-kfc-cn-0006,kfc-cn-jin-cui-chao-ba-bao,肯德基,劲脆超霸堡,semantic_estimate,https://post.smzdm.com/p/a5r5008x/,肯德基减脂点单攻略（转载）,小红书博主（经 smzdm AI 转载，页面标注『内容由AI生成』）,2026-02-27,无称重、无拆解、无计算过程；仅文字断言。属 D 级语义估计，已按 ±15% 展开为区间。,False,D,energy≈450 kcal（区间 382–518）；无宏量,页面自述『内容由AI生成』，可信度低；仅作方向性参考，不得当作事实。
src-kfc-cn-0007,kfc-cn-zhi-zhi-hou-zuo-shuang-ceng-he-niu-bao,肯德基,汁汁厚作双层和牛堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/汁汁厚作双层和牛堡/1份,汁汁厚作双层和牛堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1份; energy=884 kcal; fat=56.5g; carbs=51.2g; protein=43.2g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
src-kfc-cn-0008,kfc-cn-zhi-zhi-shuang-ceng-nen-niu-bao,肯德基,汁汁双层嫩牛堡,third_party_analysis,https://www.fatsecret.cn/热量营养/肯德基/汁汁双层嫩牛堡/1份,汁汁双层嫩牛堡 - 肯德基 热量与营养 | fatsecret.cn,fatsecret.cn（众包/品牌提交）,2026-09-18,无方法披露。页面标注『源: fatsecret Platform API』，为用户/品牌提交数据；无菜单日期或版本；无钠字段。,False,C,basis=1份(176.8克); energy=476 kcal; fat=26.8g; carbs=39.1g; protein=19.8g,非官方。与中国食物成分表数据在部分条目上完全一致（疑同源），在劲爆鸡米花上相差约27%（见该 SKU conflicting_sources）。
