id,brand,brand_category,product_name,product_name_normalized,menu_category,product_description,serving_size,serving_size_unit,energy_kcal,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,nutrition_value_type,energy_min_kcal,energy_max_kcal,protein_min_g,protein_max_g,carbs_min_g,carbs_max_g,fat_min_g,fat_max_g,primary_source_type,primary_source_url,primary_source_title,primary_source_date,secondary_source_url,source_notes,confidence_grade,merchant_claims,xiaohongshu_keywords,common_modifications,tags,research_status,last_verified_date,item_type,combo_components,calorie_uncertainty_drivers,conflicting_sources,best_current_estimate
familymart-cn-dizhi-jixiong-rouwan,全家便利店,B,低脂鸡胸肉丸,low-fat chicken breast meatball,即食鸡胸,即食低脂鸡胸肉丸(56大卡/60g)，高蛋白低卡加餐，减脂攻略推荐。'低脂'为商家/攻略标签。,60,g/份,56,,,,,,,estimated_point,50,62,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,"低脂(攻略/商品标签,非本库核实)",全家 低脂鸡胸肉丸 热量; 全家便利店 减脂; 全家 低卡 即食鸡胸,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,chicken_breast; high_protein; low_cal; snack,complete,2026-09-18,single_item,,是否含蘸酱/调味油; 实际单粒重量,,
familymart-cn-jixiong-rou-qiepian,全家便利店,B,鸡胸肉切片,sliced chicken breast (ready-to-eat),即食鸡胸,开袋即食鸡胸肉切片(74大卡/60g)，高蛋白饱腹，减脂攻略推荐。,60,g/份,74,,,,,,,estimated_point,67,81,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,,全家 鸡胸肉切片 热量; 全家便利店 减脂; 全家 低卡 即食鸡胸,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,chicken_breast; high_protein; low_cal; snack,complete,2026-09-18,single_item,,调味/腌料含糖含油; 实际份量,,
familymart-cn-yanxun-jirou-shucai-shala,全家便利店,B,烟熏鸡肉蔬菜沙拉,smoked chicken vegetable salad,沙拉,烟熏鸡肉+蔬菜沙拉。攻略给两种规格口径：80大卡/130g 或 160千卡/190g(疑为大小份/含酱差异)。,130,g/份,,,,,,,,estimated_range,80,160,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,,全家 烟熏鸡肉蔬菜沙拉 热量; 全家便利店 减脂; 全家 低卡 沙拉,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,salad; chicken; vegetable; lower_cal,nutrition_missing,2026-09-18,single_item,,份量规格(130g vs 190g); 是否含沙拉酱包及酱量; 烟熏鸡肉份量,,"两种口径:约80大卡/130g 或 160千卡/190g(大小份/含酱差异),取范围80–160大卡。"
familymart-cn-heijiao-niurou-shala,全家便利店,B,黑椒牛肉沙拉,black-pepper beef salad,沙拉,黑椒牛肉+蔬菜沙拉(117千卡/180g)，蛋白较高的沙拉选择。,180,g/份,117,,,,,,,estimated_point,105,129,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,,全家 黑椒牛肉沙拉 热量; 全家便利店 减脂; 全家 低卡 沙拉,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,salad; beef; high_protein; lower_cal,complete,2026-09-18,single_item,,黑椒酱汁含油含糖; 牛肉份量; 是否含酱包,,
familymart-cn-huorun-qingshi-bei,全家便利店,B,活润0添加蔗糖轻食杯,Huorun zero-added-sucrose light yogurt cup,酸奶,全家在售的活润(光明)0添加蔗糖轻食杯(约150–200大卡/340g)。属品牌包装乳制品，非全家自有鲜食；'0添加蔗糖'为商品标签claim。,340,g/份,,,,,,,,estimated_range,150,200,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,"0添加蔗糖(商品标签,非本库核实)",全家 活润0添加蔗糖轻食杯 热量; 全家便利店 减脂; 全家 低卡 酸奶,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,yogurt; dairy; protein; light,nutrition_missing,2026-09-18,single_item,,实际容量/批次; 是否含果粒或谷物配料,,
familymart-cn-rishi-tangxin-dan,全家便利店,B,日式唐心蛋(溏心蛋),japanese-style soft-boiled (tamago) egg,蛋,日式溏心蛋/唐心蛋(73千卡/48g)，高蛋白低卡加餐，减脂攻略推荐搭配沙拉。,48,g/份,73,,,,,,,estimated_point,66,80,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,,全家 日式唐心蛋(溏心蛋) 热量; 全家便利店 减脂; 全家 低卡 蛋,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,egg; high_protein; low_cal; snack,complete,2026-09-18,single_item,,卤汁含糖含钠; 单颗实际重量,,
familymart-cn-manao-lvdoushui,全家便利店,B,慢熬绿豆水,slow-boiled mung-bean water,饮品,全家慢熬绿豆水(约95大卡/350–500ml)，低卡饮品选择。容量口径不固定。,400,ml/份(约),95,,,,,,,estimated_point,86,105,,,,,,,third_party_analysis,https://post.m.smzdm.com/zz/p/a9kvqxl0/,懒人速食！全家便利店减脂餐怎么吃？(源自小红书 瘦吃老行家bot),,,"能量+规格来自小红书-derived攻略(经smzdm转载,AI总结),仅给能量无宏量,未附方法/包装照片,故降记C级estimated_point(±10%)或estimated_range;宏量/钠未披露。商品名与规格为攻略口径,2026在售未核实。",C,,全家 慢熬绿豆水 热量; 全家便利店 减脂; 全家 低卡 饮品,按每份能量控量; 搭配无糖饮品; 沙拉/饭团减1/3酱料,drink; low_cal,complete,2026-09-18,single_item,,实际容量(350–500ml); 是否加糖,,
familymart-cn-oden-bailuobo,全家便利店,B,关东煮 白萝卜,oden daikon radish,关东煮,"全家关东煮按串/按份现售,无逐品包装营养标签。白萝卜为清汤关东煮最低卡蔬菜项之一(攻略'1蛋白+2蔬菜+无限魔芋'公式中的蔬菜)。具体能量需按实际克重与是否喝汤估算。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-moyusi,全家便利店,B,关东煮 魔芋丝/魔芋结,oden konjac,关东煮,"魔芋几乎不含可吸收能量,是关东煮最低卡选项(攻略列为'无限量')。实际数值取决于蘸酱与汤底油脂。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-haidaijie,全家便利店,B,关东煮 海带结,oden kelp knot,关东煮,"海带结低卡蔬菜项,攻略'2份蔬菜'之一。无逐品标签,需估算。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-jidan,全家便利店,B,关东煮 鸡蛋,oden boiled egg,关东煮,"关东煮鸡蛋,蛋白来源(攻略'1份蛋白')。同类便利店关东煮鸡蛋约116大卡/100g(罗森口径,非全家实测),仅供类比,不作全家数值。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-yudoufu,全家便利店,B,关东煮 鱼豆腐,oden fish tofu,关东煮,"鱼豆腐属加工制品,含淀粉与油脂,能量高于纯蔬菜项;丸类更高。无逐品标签,需估算。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-jirouwan,全家便利店,B,关东煮 鸡肉丸,oden chicken meatball,关东煮,"丸滑类,攻略提示'丸类热量相对较高'。含淀粉与脂肪,需按克重估算。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-oden-saniaoniuwan,全家便利店,B,关东煮 撒尿牛丸,oden beef ball,关东煮,"牛肉丸类,脂肪/淀粉较高,关东煮中偏高能量项(攻略'需注意丸类热量较高')。需估算。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arz2z2z7/,"便利店关东煮热量测评(源自14位全网作者,AI生成)",2025-06-23,,"全家关东煮按串现售、无逐品包装营养标签,来源为AI生成攻略,仅给品类级低卡公式与'丸类偏高'定性判断,无可采信的全家逐品数值→needs_estimation。",U,,全家 关东煮 热量; 全家便利店 减脂; 便利店 关东煮 低卡,选清汤底、少/不蘸酱、不喝汤; 按'1蛋白+2蔬菜+魔芋'低卡公式搭配; 避开丸滑/油炸类,oden; low_cal; menu_only,needs_estimation,2026-09-18,single_item,,汤底类型(清汤/麻辣/味噌); 蘸酱是否使用及份量; 是否喝汤; 单串实际克重; 丸滑淀粉与油脂,,
familymart-cn-zhaoshao-jipai-fantuan,全家便利店,B,照烧鸡排饭团,teriyaki chicken onigiri,饭团,"AI生成测评(庙行万渡汇/smzdm)称全家照烧鸡排饭团热量约380–390大卡/份,但该来源标注'内容由AI生成'、无包装照片/方法,数值不采信。SKU真实性与命名待官方渠道核实(官方渠道blocked)。仅记为待估。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arln4k9z/,"全家热量大测评！附减脂期低卡攻略(源自小红薯 庙行万渡汇,AI生成)",2025-01-24,,"来源为AI生成测评(smzdm标'内容由AI生成'),给出的每份大卡无包装照片/称重方法支撑,不采信为营养事实;SKU真实性/命名与2026在售状态需官方渠道核实(小程序/美团/饿了么需登录+定位,大众点评403,知乎需JS→blocked)→needs_estimation。",U,"UGC/AI测评称约380–390大卡/份(未核实,不采信为营养事实)",全家 照烧鸡排饭团 热量; 全家便利店 减脂; 全家 饭团 热量,选择明确低卡系列; 减1/3米饭与酱料,onigiri; carb; menu_only,needs_estimation,2026-09-18,single_item,,米饭实际份量; 是否含蛋黄酱/沙拉酱及酱量; 门店与批次差异,,
familymart-cn-susong-danhuangjiang-sanjiao-fantuan,全家便利店,B,酥松蛋黄酱三角饭团,creamy egg-mayo triangle onigiri,饭团,"AI生成测评称酥松蛋黄酱三角饭团约255大卡/份、金枪鱼沙拉三角饭团约513大卡/份(后者数值异常偏高,疑AI失真)。来源标'内容由AI生成',不采信为营养事实,仅记为待估。",,,,,,,,,,unknown,,,,,,,,,none,https://post.smzdm.com/p/arln4k9z/,"全家热量大测评！附减脂期低卡攻略(源自小红薯 庙行万渡汇,AI生成)",2025-01-24,,"来源为AI生成测评(smzdm标'内容由AI生成'),给出的每份大卡无包装照片/称重方法支撑,不采信为营养事实;SKU真实性/命名与2026在售状态需官方渠道核实(小程序/美团/饿了么需登录+定位,大众点评403,知乎需JS→blocked)→needs_estimation。",U,"UGC/AI测评称约255大卡/份(未核实,不采信); 同源称金枪鱼沙拉三角饭团513大卡/份(疑失真)",全家 酥松蛋黄酱三角饭团 热量; 全家便利店 减脂; 全家 饭团 热量,选择明确低卡系列; 减1/3米饭与酱料,onigiri; carb; menu_only,needs_estimation,2026-09-18,single_item,,米饭实际份量; 是否含蛋黄酱/沙拉酱及酱量; 门店与批次差异,,
foodbowl-cn-mizhi-jitui-superbowl,超级碗 FOODBOWL,A,蜜汁鸡腿超级碗,honey-glazed chicken thigh super bowl,超级碗（预设）,官网：「十年销冠，门店现烤，皮焦肉嫩。食材：鸡腿肉、烤蔬菜、番茄、玉米等。」约473克/份。,473,克/份,,,,,,,,estimated_range,500,720,,,,,,,third_party_analysis,https://www.foodaily.com/articles/36405,潮生TIDE《黄人饭打败白人饭，北京白领开始吃盖浇饭减脂了》（Foodaily转载，2024-04-25）,2024-04-25,http://www.foodbowl.cn/,"官网标称 550Kcal/份（473g），仅能量无宏量 → 按项目规则记入 merchant_claims，不填数值字段。数值字段为 component estimate：蛋白蜜汁鸡腿肉100g=200(fatsecret)/240(门店标注,潮生TIDE) + 谷物饭180g=208-335 + 烤蔬菜35-51 + 玉米粒44 + 酱料12-54，累加≈500-720。官方仅公开(或第三方仅可得)能量，蛋白/碳水/脂肪无来源，全部留空。",C,官网标注 550Kcal/份（约473克/份）; 十年销冠; 门店现烤; 菜单/媒体笼统宣称「一份约400-600大卡」——为 merchant_claim，未填入任何营养数值字段,超级碗 蜜汁鸡腿 热量; FOODBOWL 销冠; 超级碗 蜜汁鸡腿超级碗; FOODBOWL 蜜汁鸡腿超级碗 热量; 超级碗 减脂; 超级碗 点单,换酱（油醋汁/树番茄烧椒酱替招牌牛肉辣酱）; 半份饭半份沙拉叶; 加溏心蛋; 去玉米粒,power_bowl; preset_combo; chicken; hot_food; fat_loss_friendly,nutrition_missing,2026-09-18,preset_combo,base=混合谷物饭/6种谷物饭 180g（官网未明示，据品牌点单结构推定）; protein=蜜汁鸡腿肉 100g（门店现烤）; veg=烤蔬菜（混合烤蔬菜）+ 番茄; toppings=玉米粒; sauce=未公开默认款（可选招牌牛肉辣酱/番茄莎莎等）,酱料（12-138kcal跨度）; 碳水默认份量与种类（208-335kcal）; 鸡腿肉带皮与蜜汁糖量; 玉米粒/碎碎是否添加,官网 foodbowl.cn：550Kcal/份（473g） | 新浪AIGC稿转述微博用户实测：蜜汁鸡腿肉碗「约500大卡」 | 550 vs ~500 kcal，差约10% | UGC为体感/估算；或酱料与碳水默认配置不同；或不同年份配方调整 // fatsecret：蜜汁鸡腿肉 100g = 200 kcal（脂肪19.58g/蛋白15.4g） | 潮生TIDE引门店官方标注：蜜汁鸡腿肉 100g = 240 kcal | 同一100g蛋白份相差40kcal（20%） | fatsecret为第三方录入值；门店标注含蜜汁腌料与烤制用油,整碗约500-720kcal；官网标称550Kcal/份最可信（但未含宏量）。蛋白/碳水/脂肪无可靠来源。
